70,dezembro,192
72,janeiro,197
72,fevereiro,151
72,março,147
72,abril,135
72,maio,123
72,junho,120
72,julho,141
72,agosto,160
72,setembro,175
72,outubro,186
72,novembro,195
72,dezembro,199
74,janeiro,189
74,fevereiro,150
74,março,135
74,abril,126
74,maio,120
74,junho,117
74,julho,142
74,agosto,172
74,setembro,183
74,outubro,201
74,novembro,196
74,dezembro,202
75,janeiro,204
75,fevereiro,160
75,março,146
75,abril,127
75,maio,128
75,junho,130
75,julho,152
75,agosto,170
75,setembro,185
75,outubro,206
75,novembro,203
75,dezembro,209
77,janeiro,95.2045573846984
77,fevereiro,74.1622351671746
77,março,73.134020355492
77,abril,60.1363715897989
77,maio,59.1481277613333
77,junho,58.1669376357883
77,julho,74.1833962759365
77,agosto,88.2045573846984
77,setembro,98.211611087619
77,outubro,104.230420962074
77,novembro,100.21866479054
77,dezembro,98.2210160248465
78,janeiro,95
78,fevereiro,74
78,março,73
78,abril,60
78,maio,59
78,junho,58
78,julho,74
78,agosto,88
78,setembro,98
78,outubro,104
78,novembro,100
78,dezembro,98
79,janeiro,182
79,fevereiro,143
79,março,130
79,abril,118
79,maio,122
79,junho,129
79,julho,152
79,agosto,175
79,setembro,188
79,outubro,202
79,novembro,193
79,dezembro,192
80,janeiro,133.018589566549
80,fevereiro,109.577900841967
80,março,110.705168117291
80,abril,96.0577985748893
80,maio,92.1117293078823
80,junho,88.1911428503792
80,julho,102.857194757234
80,agosto,118.696523392805
80,setembro,130.055954295454
80,outubro,141.007828481697
80,novembro,135.83059111318
80,dezembro,135.86187884192
81,janeiro,182
81,fevereiro,143
81,março,130
81,abril,118
81,maio,122
81,junho,129
81,julho,152
81,agosto,175
81,setembro,188
81,outubro,202
81,novembro,193
81,dezembro,192
82,janeiro,189
82,fevereiro,150
82,março,135
82,abril,126
82,maio,120
82,junho,117
82,julho,142
82,agosto,172
82,setembro,183
82,outubro,201
82,novembro,196
82,dezembro,202
83,janeiro,182
83,fevereiro,143
83,março,130
83,abril,118
83,maio,122
83,junho,129
83,julho,152
83,agosto,175
83,setembro,188
83,outubro,202
83,novembro,193
83,dezembro,192
84,janeiro,190.561109184851
84,fevereiro,160.340119137616
84,março,160.016739517197
84,abril,143.368343270941
84,maio,134.348409319563
84,junho,127.763168514929
84,julho,143.513690026203
84,agosto,164.592422597496
84,setembro,178.659775707522
84,outubro,196.564937390227
84,novembro,190.809953902382
84,dezembro,194.592422597496
85,janeiro,204
85,fevereiro,160
85,março,146
85,abril,127
85,maio,128
85,junho,130
85,julho,152
85,agosto,170
85,setembro,185
85,outubro,206
85,novembro,203
85,dezembro,209
88,janeiro,117.511565492539
88,fevereiro,96.5115654925386
88,março,97.2771784723455
88,abril,84.7185817172973
88,maio,84.6013882072007
88,junho,81.394371982442
88,julho,96.0701622475868
88,agosto,110.511565492539
88,setembro,118.745952512732
88,outubro,128.277178472346
88,novembro,122.070162247587
88,dezembro,121.394371982442
89,janeiro,197
89,fevereiro,151
89,março,147
89,abril,135
89,maio,123
89,junho,120
89,julho,141
89,agosto,160
89,setembro,175
89,outubro,186
89,novembro,195
89,dezembro,199
90,janeiro,182
90,fevereiro,143
90,março,130
90,abril,118
90,maio,122
90,junho,129
90,julho,152
90,agosto,175
90,setembro,188
90,outubro,202
90,novembro,193
90,dezembro,192
92,janeiro,95.8748196771688
92,fevereiro,74.6938225025821
92,março,73.5731577195244
92,abril,60.5832131181125
92,maio,59.6334901110533
92,junho,58.7139332997584
92,julho,74.7843210898755
92,agosto,88.8748196771688
92,setembro,98.9049858729332
92,outubro,104.985429061638
92,novembro,100.935152068698
92,dezembro,98.9452074672858
95,janeiro,146
95,fevereiro,125
95,março,128
95,abril,116
95,maio,117
95,junho,111
95,julho,124
95,agosto,139
95,setembro,145
95,outubro,159
95,novembro,150
95,dezembro,151
96,janeiro,205.987258306739
96,fevereiro,176.963190663913
96,março,168.968853638696
96,abril,141.990089794131
96,maio,135.981595331957
96,junho,136.975932357174
96,julho,157.975932357174
96,agosto,174.978763844565
96,setembro,186.983011075652
96,outubro,202.975932357174
96,novembro,197.995752768913
96,dezembro,204.991505537826
97,janeiro,95
97,fevereiro,74
97,março,73
97,abril,60
97,maio,59
97,junho,58
97,julho,74
97,agosto,88
97,setembro,98
97,outubro,104
97,novembro,100
97,dezembro,98
99,janeiro,198.88200654293
99,fevereiro,156.436907790687
99,março,151.600460438274
99,abril,136.463782866724
99,maio,125.718453895344
99,junho,123.554901247757
99,julho,144.554901247757
99,agosto,163.13667757155
99,setembro,177.50934205724
99,outubro,189.554901247757
99,novembro,195.62733551431
99,dezembro,200.25467102862
110,janeiro,175.075997266165
110,fevereiro,128.896664388471
110,março,125.351831169048
110,abril,110.903498974812
110,maio,115.717331510777
110,junho,115.082831852506
110,julho,132.531164046742
110,agosto,155.903498974812
110,setembro,175.724166097118
110,outubro,194.455166780576
110,novembro,192.544833219424
110,dezembro,194.903498974812
111,janeiro,204
111,fevereiro,160
111,março,146
111,abril,127
111,maio,128
111,junho,130
111,julho,152
111,agosto,170
111,setembro,185
111,outubro,206
111,novembro,203
111,dezembro,209
